Speed_ref,Speed,Current,Bus_voltage,PWM
0.9166001503846375,0.0,0.0,0.5756756756756758,0.0
0.9166001503846375,0.029465064389348858,0.9280627582104908,0.705405405405406,0.7194805194805195
0.9166001503846375,0.10247363830968048,0.96304274438568,0.4351351351351358,0.9181818181818183
0.9166001503846375,0.18192681020715587,0.9516453132284147,0.654054054054054,1.0
0.9166001503846375,0.23378940095819503,0.9288826016364717,0.5810810810810825,0.9272727272727274
0.9166001503846375,0.2758944852816255,0.8934685807063514,0.3972972972972979,0.9311688311688313
0.9166001503846375,0.31268758990157547,0.8997701223334994,0.3918918918918912,0.9350649350649352
0.9166001503846375,0.34984313236909764,0.8879225810600093,0.6189189189189204,0.9441558441558443
0.9166001503846375,0.3658300393018541,0.8464963750060283,0.44864864864864806,0.8948051948051949
0.9166001503846375,0.3708248858887089,0.8440368447280853,0.6567567567567583,0.8376623376623377
0.9166001503846375,0.37917794565697516,0.8373977205137685,0.7243243243243249,0.8584415584415584
0.9166001503846375,0.3863474193292635,0.8440207693667915,0.4243243243243242,0.8597402597402598
0.9166001503846375,0.38912233409973834,0.8439403925603228,0.49729729729729755,0.8623376623376625
0.9166001503846375,0.4047977710072374,0.8329609207966949,0.5486486486486477,0.9155844155844156
0.9166001503846375,0.41520086985083415,0.8477984792708215,0.5378378378378379,0.8896103896103896
0.9166001503846375,0.40235697862749314,0.809056858552896,0.5837837837837832,0.812987012987013
0.9166001503846375,0.415144238937151,0.8528300673557638,0.2513513513513512,0.8922077922077923
0.9166001503846375,0.43068376165181044,0.8405163406047551,0.2918918918918916,0.9324675324675324
0.9166001503846375,0.4295681326522522,0.8425579114890607,0.38378378378378386,0.8649350649350649
0.9166001503846375,0.41682051398217257,0.8022248300030543,0.6378378378378393,0.825974025974026
0.9166001503846375,0.42211550441154816,0.8220135997556545,0.2675675675675677,0.8883116883116885
0.9166001503846375,0.42007679151895433,0.815294098734869,0.6783783783783797,0.825974025974026
0.9166001503846375,0.4251056166540191,0.8603372610799427,0.5459459459459453,0.8766233766233766
0.9166001503846375,0.4166619474238597,0.8500811805745334,0.6189189189189204,0.8441558441558442
0.9166001503846375,0.42130568234587895,0.8513511341167392,0.32432432432432456,0.8623376623376625
0.9166001503846375,0.43484613380752285,0.8444065780378414,0.44324324324324316,0.8922077922077923
0.9166001503846375,0.4402090813333182,0.845499702605816,0.467567567567567,0.9
0.9166001503846375,0.4331868480366062,0.834906039513238,0.5027027027027042,0.8350649350649351
0.9166001503846375,0.4135472471712858,0.8297779992605334,0.5378378378378379,0.7857142857142858
0.9166001503846375,0.39950844366923016,0.8484093429999839,0.4567567567567572,0.7922077922077922
0.9166001503846375,0.41106115006059507,0.8696609706303149,0.4405405405405407,0.9077922077922079
0.9166001503846375,0.41375111846054524,0.8448245374314788,0.5702702702702709,0.8935064935064936
0.9166001503846375,0.4235935712586787,0.8455157779671099,0.28108108108108176,0.8805194805194806
0.9166001503846375,0.4276879863179712,0.8134454321860883,0.6432432432432424,0.8909090909090909
0.9166001503846375,0.4241598803955103,0.846641053257672,0.6054054054054046,0.8285714285714286
0.9166001503846375,0.43769466876578583,0.8608998987252239,0.27027027027027195,0.9428571428571428
0.9166001503846375,0.43772864731399574,0.8460784156123908,0.4945945945945951,0.8753246753246755
0.9166001503846375,0.4345176745081605,0.8421238767341296,0.5810810810810825,0.8506493506493507
0.9166001503846375,0.4410811974040389,0.8653527738035913,0.2621621621621628,0.8987012987012988
0.9166001503846375,0.4402827015211063,0.8115806902760139,0.467567567567567,0.8454545454545455
0.9166001503846375,0.4264930740392565,0.8429919462439918,0.46486486486486633,0.8220779220779221
0.9166001503846375,0.42503199646623097,0.8246017329239475,0.37837837837837895,0.8376623376623377
0.9166001503846375,0.42857709166279684,0.8204221389875738,0.4567567567567572,0.8701298701298702
0.9166001503846375,0.418995141067606,0.8260324400790907,0.3972972972972979,0.8181818181818182
0.9166001503846375,0.4165090439569152,0.8321410773707139,0.6351351351351351,0.8649350649350649
0.9166001503846375,0.41055713492881496,0.8542446991496134,0.36756756756756914,0.861038961038961
0.9166001503846375,0.4102400018121892,0.8258716864661533,0.5756756756756758,0.8324675324675325
0.9166001503846375,0.40875060878232206,0.8585046698924559,0.22702702702702737,0.8623376623376625
0.9166001503846375,0.418995141067606,0.8389891812818493,0.4189189189189193,0.8805194805194806
0.9166001503846375,0.41435706923695503,0.8272863182600029,0.45405405405405475,0.8597402597402598
0.9166001503846375,0.41853076757540403,0.8689858054559777,0.4189189189189193,0.8701298701298702
0.9166001503846375,0.4074027930366628,0.8259681386339158,0.43243243243243157,0.8038961038961039
0.9166001503846375,0.4126015109127771,0.8389248798366743,0.3540540540540533,0.8727272727272728
0.9166001503846375,0.4012583389020398,0.830935425273683,0.5783783783783782,0.8194805194805196
